,condition,prob
2683,URL_Q=0,0.95
2684,URL_Q=0,0.95
2685,URL_Q=0,0.99
2686,URL_Q=0,0.95
2687,URL_Q=0,1.0
2688,URL_Q=0,1.0
2689,URL_Q=0,0.95
2690,URL_Q=0,0.95
2691,URL_Q=0,1.0
2692,URL_Q=0,1.0
2693,URL_Q=0,0.95
2694,URL_Q=0,0.99
2695,URL_Q=0,1.0
2696,URL_Q=0,0.95
2697,URL_Q=0,0.95
2698,URL_Q=0,0.1
2699,URL_Q=0,0.99
2700,URL_Q=0,0.95
2701,URL_Q=0,0.99
2702,URL_Q=0,0.85
2703,URL_Q=0,0.95
2704,URL_Q=0,0.95
2705,URL_Q=0,0.1
2706,URL_Q=0,0.95
2707,URL_Q=0,0.9
2708,URL_Q=0,0.05
2709,URL_Q=0,0.85
2710,URL_Q=0,0.95
2711,URL_Q=0,0.95
2712,URL_Q=0,0.95
2713,URL_Q=0,1.0
2714,URL_Q=0,0.9
2715,URL_Q=0,1.0
2716,URL_Q=0,0.99
2717,URL_Q=0,0.95
2718,URL_Q=0,0.95
2719,URL_Q=0,0.85
2720,URL_Q=0,0.85
2721,URL_Q=0,0.95
2722,URL_Q=0,0.95
2723,URL_Q=0,0.95
2724,URL_Q=0,1.0
2725,URL_Q=0,0.85
2726,URL_Q=0,0.95
2727,URL_Q=0,0.95
2728,URL_Q=0,1.0
2729,URL_Q=0,0.99
2730,URL_Q=0,0.9
2731,URL_Q=0,0.9
2732,URL_Q=0,0.85
2733,URL_Q=0,0.9
2734,URL_Q=0,0.85
2735,URL_Q=0,0.95
2736,URL_Q=0,0.85
2737,URL_Q=0,0.95
2738,URL_Q=0,0.85
2739,URL_Q=0,0.85
2740,URL_Q=0,0.95
2741,URL_Q=0,0.95
2742,URL_Q=0,0.95
2743,URL_Q=0,0.75
2744,URL_Q=0,0.85
2745,URL_Q=0,0.99
2746,URL_Q=0,0.9
2747,URL_Q=0,0.95
2748,URL_Q=0,0.95
2749,URL_Q=0,0.95
2750,URL_Q=0,0.95
2751,URL_Q=0,1.0
2752,URL_Q=0,1.0
2753,URL_Q=0,0.9
2754,URL_Q=0,0.85
2755,URL_Q=0,0.95
2756,URL_Q=0,0.95
2757,URL_Q=0,1.0
2758,URL_Q=0,0.95
2759,URL_Q=0,0.99
2760,URL_Q=0,0.95
2761,URL_Q=0,0.1
2762,URL_Q=0,0.95
2763,URL_Q=0,0.95
2764,URL_Q=0,1.0
2765,URL_Q=0,0.95
2766,URL_Q=0,1.0
2767,URL_Q=0,0.95
2768,URL_Q=0,0.95
2769,URL_Q=0,0.99
2770,URL_Q=0,0.95
2771,URL_Q=0,1.0
2772,URL_Q=0,0.95
2773,URL_Q=0,0.99
2774,URL_Q=0,1.0
2775,URL_Q=0,0.95
2776,URL_Q=0,1.0
2777,URL_Q=0,0.95
2778,URL_Q=0,0.85
2779,URL_Q=0,0.85
2780,URL_Q=0,0.99
2781,URL_Q=0,0.95
2782,URL_Q=0,0.95
2783,URL_Q=0,0.99
2784,URL_Q=0,1.0
2785,URL_Q=0,0.95
2786,URL_Q=0,0.95
2787,URL_Q=0,0.95
2788,URL_Q=0,0.85
2789,URL_Q=0,0.95
2790,URL_Q=0,0.99
2791,URL_Q=0,0.99
2792,URL_Q=0,0.95
2793,URL_Q=0,1.0
2794,URL_Q=0,0.85
2795,URL_Q=0,0.95
2796,URL_Q=0,0.95
2797,URL_Q=0,0.95
2798,URL_Q=0,1.0
2799,URL_Q=0,0.9
2800,URL_Q=0,0.0
2801,URL_Q=0,0.05
2802,URL_Q=0,0.05
2803,URL_Q=0,0.05
2804,URL_Q=0,0.05
2805,URL_Q=0,0.05
2806,URL_Q=0,0.05
2807,URL_Q=0,0.0
2808,URL_Q=0,0.05
2809,URL_Q=0,0.05
2810,URL_Q=0,0.0
2811,URL_Q=0,0.0
2812,URL_Q=0,0.05
2813,URL_Q=0,0.0
2814,URL_Q=0,0.05
2815,URL_Q=0,0.05
2816,URL_Q=0,0.05
2817,URL_Q=0,0.05
2818,URL_Q=0,0.0
2819,URL_Q=0,0.05
2820,URL_Q=0,0.05
2821,URL_Q=0,0.05
2822,URL_Q=0,0.05
2823,URL_Q=0,0.05
2824,URL_Q=0,0.05
2825,URL_Q=0,0.85
2826,URL_Q=0,0.95
2827,URL_Q=0,0.85
2828,URL_Q=0,0.1
2829,URL_Q=0,0.1
2830,URL_Q=0,0.95
2831,URL_Q=0,0.05
2832,URL_Q=0,0.05
2833,URL_Q=0,0.85
2834,URL_Q=0,0.85
2835,URL_Q=0,0.95
2836,URL_Q=0,1.0
2837,URL_Q=0,0.85
2838,URL_Q=0,0.85
2839,URL_Q=0,0.85
2840,URL_Q=0,0.85
2841,URL_Q=0,0.95
2842,URL_Q=0,0.95
2843,URL_Q=0,0.95
2844,URL_Q=0,0.1
2845,URL_Q=0,0.85
2846,URL_Q=0,1.0
2847,URL_Q=0,0.85
2848,URL_Q=0,0.95
2849,URL_Q=0,0.85
2850,URL_Q=0,0.95
2851,URL_Q=0,0.95
2852,URL_Q=0,0.95
2853,URL_Q=0,0.95
2854,URL_Q=0,1.0
2855,URL_Q=0,0.99
2856,URL_Q=0,0.95
2857,URL_Q=0,0.95
2858,URL_Q=0,0.99
2859,URL_Q=0,0.95
2860,URL_Q=0,0.1
2861,URL_Q=0,0.1
2862,URL_Q=0,0.85
2863,URL_Q=0,0.85
2864,URL_Q=0,0.95
2865,URL_Q=0,0.95
2866,URL_Q=0,1.0
2867,URL_Q=0,0.9
2868,URL_Q=0,0.95
2869,URL_Q=0,0.95
2870,URL_Q=0,0.95
2871,URL_Q=0,0.85
2872,URL_Q=0,0.95
2873,URL_Q=0,0.85
2874,URL_Q=0,0.9
2875,URL_Q=0,0.9
2876,URL_Q=0,0.85
2877,URL_Q=0,0.85
2878,URL_Q=0,0.9
2879,URL_Q=0,0.95
2880,URL_Q=0,0.95
2881,URL_Q=0,0.85
2882,URL_Q=0,0.85
2883,URL_Q=0,0.85
2884,URL_Q=0,0.99
2885,URL_Q=0,0.85
2886,URL_Q=0,0.85
2887,URL_Q=0,0.95
2888,URL_Q=0,0.95
2889,URL_Q=0,0.9
2890,URL_Q=0,0.05
2891,URL_Q=0,0.95
2892,URL_Q=0,0.1
2893,URL_Q=0,0.2
2894,URL_Q=0,0.85
2895,URL_Q=0,1.0
2896,URL_Q=0,0.95
2897,URL_Q=0,0.05
2898,URL_Q=0,0.95
2899,URL_Q=0,0.95
2900,URL_Q=0,0.95
2901,URL_Q=0,0.95
2902,URL_Q=0,0.95
2903,URL_Q=0,0.99
2904,URL_Q=0,0.95
2905,URL_Q=0,0.95
2906,URL_Q=0,0.95
2907,URL_Q=0,0.95
2908,URL_Q=0,0.85
2909,URL_Q=0,0.95
2910,URL_Q=0,0.85
2911,URL_Q=0,0.2
2912,URL_Q=0,0.85
2913,URL_Q=0,0.1
2914,URL_Q=0,0.95
2915,URL_Q=0,0.95
2916,URL_Q=0,0.9
2917,URL_Q=0,0.85
2918,URL_Q=0,0.85
2919,URL_Q=0,0.85
2920,URL_Q=0,0.85
2921,URL_Q=0,0.85
2922,URL_Q=0,0.9
2923,URL_Q=0,1.0
2924,URL_Q=0,0.95
2925,URL_Q=0,0.85
2926,URL_Q=0,0.95
2927,URL_Q=0,1.0
2928,URL_Q=0,0.1
2929,URL_Q=0,0.95
2930,URL_Q=0,0.85
2931,URL_Q=0,0.9
2932,URL_Q=0,0.95
2933,URL_Q=0,0.99
2934,URL_Q=0,0.85
2935,URL_Q=0,0.1
2936,URL_Q=0,0.1
2937,URL_Q=0,0.9
2938,URL_Q=0,0.99
2939,URL_Q=0,0.9
2940,URL_Q=0,0.85
2941,URL_Q=0,0.85
2942,URL_Q=0,0.95
2943,URL_Q=0,0.85
2944,URL_Q=0,0.85
2945,URL_Q=0,0.95
2946,URL_Q=0,1.0
2947,URL_Q=0,0.99
2948,URL_Q=0,0.99
2949,URL_Q=0,0.95
2950,URL_Q=0,0.99
2951,URL_Q=0,0.95
2952,URL_Q=0,0.85
2953,URL_Q=0,0.85
2954,URL_Q=0,0.1
2955,URL_Q=0,0.85
2956,URL_Q=0,0.95
2957,URL_Q=0,0.99
2958,URL_Q=0,0.95
2959,URL_Q=0,0.95
2960,URL_Q=0,0.85
2961,URL_Q=0,1.0
2962,URL_Q=0,0.85
2963,URL_Q=0,0.85
2964,URL_Q=0,0.95
2965,URL_Q=0,0.9
2966,URL_Q=0,0.95
2967,URL_Q=0,0.1
2968,URL_Q=0,0.9
2969,URL_Q=0,0.95
2970,URL_Q=0,0.85
2971,URL_Q=0,0.85
2972,URL_Q=0,0.9
2973,URL_Q=0,0.95
2974,URL_Q=0,0.9
2975,URL_Q=0,0.99
2976,URL_Q=0,0.95
2977,URL_Q=0,0.9
2978,URL_Q=0,0.95
2979,URL_Q=0,0.9
2980,URL_Q=0,0.9
2981,URL_Q=0,0.9
2982,URL_Q=0,0.85
2983,URL_Q=0,0.85
2984,URL_Q=0,0.9
2985,URL_Q=0,0.85
2986,URL_Q=0,0.85
2987,URL_Q=0,0.9
2988,URL_Q=0,0.95
2989,URL_Q=0,0.9
2990,URL_Q=0,0.85
2991,URL_Q=0,0.95
2992,URL_Q=0,0.85
2993,URL_Q=0,0.95
2994,URL_Q=0,0.9
2995,URL_Q=0,0.95
2996,URL_Q=0,0.95
2997,URL_Q=0,0.99
2998,URL_Q=0,0.95
2999,URL_Q=0,0.95
3000,URL_Q=0,1.0
3001,URL_Q=0,0.99
3002,URL_Q=0,0.85
3003,URL_Q=0,0.9
3004,URL_Q=0,0.1
3005,URL_Q=0,0.85
3006,URL_Q=0,0.85
3007,URL_Q=0,0.85
3008,URL_Q=0,0.05
3009,URL_Q=0,0.85
3010,URL_Q=0,0.95
3011,URL_Q=0,0.9
3012,URL_Q=0,0.95
3013,URL_Q=0,0.99
3014,URL_Q=0,0.99
3015,URL_Q=0,0.85
3016,URL_Q=0,1.0
3017,URL_Q=0,0.85
3018,URL_Q=0,0.85
3019,URL_Q=0,0.1
3020,URL_Q=0,0.85
3021,URL_Q=0,0.1
3022,URL_Q=0,0.95
3023,URL_Q=0,0.85
3024,URL_Q=0,1.0
3025,URL_Q=0,1.0
3026,URL_Q=0,0.95
3027,URL_Q=0,0.9
3028,URL_Q=0,0.99
3029,URL_Q=0,0.99
3030,URL_Q=0,0.99
3031,URL_Q=0,0.95
3032,URL_Q=0,1.0
3033,URL_Q=0,0.85
3034,URL_Q=0,0.95
3035,URL_Q=0,0.85
3036,URL_Q=0,0.95
3037,URL_Q=0,0.95
3038,URL_Q=0,0.95
3039,URL_Q=0,0.95
3040,URL_Q=0,0.95
3041,URL_Q=0,1.0
3042,URL_Q=0,1.0
3043,URL_Q=0,0.99
3044,URL_Q=0,1.0
3045,URL_Q=0,1.0
3046,URL_Q=0,0.95
3047,URL_Q=0,0.95
3048,URL_Q=0,1.0
3049,URL_Q=0,0.95
3050,URL_Q=0,1.0
3051,URL_Q=0,0.99
3052,URL_Q=0,0.95
3053,URL_Q=0,0.95
3054,URL_Q=0,0.85
3055,URL_Q=0,0.85
3056,URL_Q=0,0.95
3057,URL_Q=0,0.95
3058,URL_Q=0,0.85
3059,URL_Q=0,0.95
3060,URL_Q=0,0.85
3061,URL_Q=0,0.85
3062,URL_Q=0,0.85
3063,URL_Q=0,0.95
3064,URL_Q=0,0.95
3065,URL_Q=0,0.95
3066,URL_Q=0,0.85
3067,URL_Q=0,0.95
3068,URL_Q=0,0.85
3069,URL_Q=0,0.95
3070,URL_Q=0,0.95
3071,URL_Q=0,0.95
3072,URL_Q=0,0.99
3073,URL_Q=0,0.85
3074,URL_Q=0,0.99
3075,URL_Q=0,0.05
3076,URL_Q=0,0.05
3077,URL_Q=0,0.05
3078,URL_Q=0,0.05
3079,URL_Q=0,0.0
3080,URL_Q=0,0.0
3081,URL_Q=0,0.05
3082,URL_Q=0,0.0
3083,URL_Q=0,0.0
3084,URL_Q=0,0.05
3085,URL_Q=0,0.05
3086,URL_Q=0,0.0
3087,URL_Q=0,0.0
3088,URL_Q=0,0.0
3089,URL_Q=0,0.05
3090,URL_Q=0,0.05
3091,URL_Q=0,0.05
3092,URL_Q=0,0.05
3093,URL_Q=0,0.0
3094,URL_Q=0,0.05
3095,URL_Q=0,0.05
3096,URL_Q=0,0.05
3097,URL_Q=0,0.0
3098,URL_Q=0,0.05
3099,URL_Q=0,0.05
3100,URL_Q=0,0.99
3101,URL_Q=0,0.85
3102,URL_Q=0,0.95
3103,URL_Q=0,0.9
3104,URL_Q=0,0.95
3105,URL_Q=0,0.85
3106,URL_Q=0,0.95
3107,URL_Q=0,1.0
3108,URL_Q=0,0.85
3109,URL_Q=0,0.95
3110,URL_Q=0,0.99
3111,URL_Q=0,0.99
3112,URL_Q=0,0.95
3113,URL_Q=0,0.85
3114,URL_Q=0,1.0
3115,URL_Q=0,0.99
3116,URL_Q=0,0.99
3117,URL_Q=0,0.95
3118,URL_Q=0,0.95
3119,URL_Q=0,0.95
3120,URL_Q=0,0.9
3121,URL_Q=0,0.99
3122,URL_Q=0,1.0
3123,URL_Q=0,0.95
3124,URL_Q=0,0.95
3125,URL_Q=0,0.99
3126,URL_Q=0,0.95
3127,URL_Q=0,0.1
3128,URL_Q=0,0.95
3129,URL_Q=0,0.9
3130,URL_Q=0,0.95
3131,URL_Q=0,0.95
3132,URL_Q=0,0.99
3133,URL_Q=0,0.95
3134,URL_Q=0,0.95
3135,URL_Q=0,0.95
3136,URL_Q=0,0.95
3137,URL_Q=0,0.95
3138,URL_Q=0,0.99
3139,URL_Q=0,0.99
3140,URL_Q=0,0.99
3141,URL_Q=0,0.99
3142,URL_Q=0,0.95
3143,URL_Q=0,0.95
3144,URL_Q=0,0.85
3145,URL_Q=0,0.05
3146,URL_Q=0,0.85
3147,URL_Q=0,0.85
3148,URL_Q=0,0.99
3149,URL_Q=0,1.0
3150,URL_Q=0,0.85
3151,URL_Q=0,0.95
3152,URL_Q=0,0.95
3153,URL_Q=0,0.1
3154,URL_Q=0,0.95
3155,URL_Q=0,0.95
3156,URL_Q=0,0.95
3157,URL_Q=0,0.05
3158,URL_Q=0,0.99
3159,URL_Q=0,0.95
3160,URL_Q=0,0.95
3161,URL_Q=0,1.0
3162,URL_Q=0,0.95
3163,URL_Q=0,0.05
3164,URL_Q=0,0.95
3165,URL_Q=0,0.95
3166,URL_Q=0,0.85
3167,URL_Q=0,0.95
3168,URL_Q=0,0.95
3169,URL_Q=0,0.99
3170,URL_Q=0,0.95
3171,URL_Q=0,0.05
3172,URL_Q=0,0.95
3173,URL_Q=0,0.95
3174,URL_Q=0,0.85
3175,URL_Q=0,0.9
3176,URL_Q=0,0.9
3177,URL_Q=0,0.9
3178,URL_Q=0,0.95
3179,URL_Q=0,0.95
3180,URL_Q=0,0.95
3181,URL_Q=0,0.95
3182,URL_Q=0,0.05
3183,URL_Q=0,0.85
3184,URL_Q=0,0.05
3185,URL_Q=0,0.1
3186,URL_Q=0,0.9
3187,URL_Q=0,0.85
3188,URL_Q=0,0.1
3189,URL_Q=0,0.1
3190,URL_Q=0,1.0
3191,URL_Q=0,0.95
3192,URL_Q=0,0.95
3193,URL_Q=0,0.85
3194,URL_Q=0,0.85
3195,URL_Q=0,0.1
3196,URL_Q=0,0.85
3197,URL_Q=0,0.95
3198,URL_Q=0,0.05
3199,URL_Q=0,0.95
3200,URL_Q=0,0.9
3201,URL_Q=0,0.95
3202,URL_Q=0,1.0
3203,URL_Q=0,1.0
3204,URL_Q=0,1.0
3205,URL_Q=0,0.95
3206,URL_Q=0,0.95
3207,URL_Q=0,1.0
3208,URL_Q=0,0.9
3209,URL_Q=0,0.85
3210,URL_Q=0,0.85
3211,URL_Q=0,0.05
3212,URL_Q=0,0.85
3213,URL_Q=0,1.0
3214,URL_Q=0,0.95
3215,URL_Q=0,0.85
3216,URL_Q=0,0.85
3217,URL_Q=0,0.05
3218,URL_Q=0,0.85
3219,URL_Q=0,0.85
3220,URL_Q=0,0.95
3221,URL_Q=0,0.9
3222,URL_Q=0,0.85
3223,URL_Q=0,0.95
3224,URL_Q=0,0.95
3225,URL_Q=0,0.05
3226,URL_Q=0,0.95
3227,URL_Q=0,1.0
3228,URL_Q=0,0.95
3229,URL_Q=0,0.95
3230,URL_Q=0,0.99
3231,URL_Q=0,0.95
3232,URL_Q=0,0.85
3233,URL_Q=0,0.95
3234,URL_Q=0,0.95
3235,URL_Q=0,1.0
3236,URL_Q=0,1.0
3237,URL_Q=0,0.95
3238,URL_Q=0,0.95
3239,URL_Q=0,0.95
3240,URL_Q=0,0.95
3241,URL_Q=0,0.85
3242,URL_Q=0,0.95
3243,URL_Q=0,0.9
3244,URL_Q=0,0.95
3245,URL_Q=0,0.9
3246,URL_Q=0,0.85
3247,URL_Q=0,0.85
3248,URL_Q=0,0.85
3249,URL_Q=0,0.95
3250,URL_Q=0,0.1
3251,URL_Q=0,0.1
3252,URL_Q=0,0.9
3253,URL_Q=0,0.9
3254,URL_Q=0,0.95
3255,URL_Q=0,0.85
3256,URL_Q=0,0.9
3257,URL_Q=0,0.95
3258,URL_Q=0,0.85
3259,URL_Q=0,0.95
3260,URL_Q=0,0.99
3261,URL_Q=0,0.99
3262,URL_Q=0,1.0
3263,URL_Q=0,0.95
3264,URL_Q=0,0.95
3265,URL_Q=0,0.99
3266,URL_Q=0,0.05
3267,URL_Q=0,1.0
3268,URL_Q=0,0.85
3269,URL_Q=0,0.9
3270,URL_Q=0,0.05
3271,URL_Q=0,0.95
3272,URL_Q=0,0.05
3273,URL_Q=0,0.85
3274,URL_Q=0,0.9
3275,URL_Q=0,0.9
3276,URL_Q=0,0.95
3277,URL_Q=0,0.95
3278,URL_Q=0,0.95
3279,URL_Q=0,0.9
3280,URL_Q=0,0.9
3281,URL_Q=0,0.95
3282,URL_Q=0,0.85
3283,URL_Q=0,0.95
3284,URL_Q=0,0.95
3285,URL_Q=0,0.95
3286,URL_Q=0,0.95
3287,URL_Q=0,0.85
3288,URL_Q=0,0.95
3289,URL_Q=0,0.05
3290,URL_Q=0,0.85
3291,URL_Q=0,1.0
3292,URL_Q=0,0.85
3293,URL_Q=0,0.85
3294,URL_Q=0,0.9
3295,URL_Q=0,0.85
3296,URL_Q=0,0.1
3297,URL_Q=0,0.99
3298,URL_Q=0,0.85
3299,URL_Q=0,0.95
3300,URL_Q=0,0.05
3301,URL_Q=0,0.9
3302,URL_Q=0,0.9
3303,URL_Q=0,0.85
3304,URL_Q=0,0.85
3305,URL_Q=0,1.0
3306,URL_Q=0,0.95
3307,URL_Q=0,0.85
3308,URL_Q=0,0.9
3309,URL_Q=0,0.95
3310,URL_Q=0,1.0
3311,URL_Q=0,0.99
3312,URL_Q=0,0.85
3313,URL_Q=0,1.0
3314,URL_Q=0,0.99
3315,URL_Q=0,0.95
3316,URL_Q=0,0.85
3317,URL_Q=0,0.1
3318,URL_Q=0,0.95
3319,URL_Q=0,0.95
3320,URL_Q=0,0.85
3321,URL_Q=0,0.85
3322,URL_Q=0,0.85
3323,URL_Q=0,0.9
3324,URL_Q=0,0.1
3325,URL_Q=0,0.85
3326,URL_Q=0,0.05
3327,URL_Q=0,0.95
3328,URL_Q=0,1.0
3329,URL_Q=0,0.95
3330,URL_Q=0,0.95
3331,URL_Q=0,0.99
3332,URL_Q=0,0.99
3333,URL_Q=0,0.85
3334,URL_Q=0,0.85
3335,URL_Q=0,0.9
3336,URL_Q=0,0.8
3337,URL_Q=0,0.95
3338,URL_Q=0,0.95
3339,URL_Q=0,0.9
3340,URL_Q=0,1.0
3341,URL_Q=0,0.95
3342,URL_Q=0,0.1
3343,URL_Q=0,0.95
3344,URL_Q=0,0.85
3345,URL_Q=0,0.95
3346,URL_Q=0,0.85
3347,URL_Q=0,0.95
3348,URL_Q=0,0.85
3349,URL_Q=0,0.95
3350,URL_Q=0,0.05
3351,URL_Q=0,0.05
3352,URL_Q=0,0.05
3353,URL_Q=0,0.05
3354,URL_Q=0,0.0
3355,URL_Q=0,0.0
3356,URL_Q=0,0.0
3357,URL_Q=0,0.05
3358,URL_Q=0,0.0
3359,URL_Q=0,0.0
3360,URL_Q=0,0.05
3361,URL_Q=0,0.05
3362,URL_Q=0,0.05
3363,URL_Q=0,0.05
3364,URL_Q=0,0.05
3365,URL_Q=0,0.05
3366,URL_Q=0,0.05
3367,URL_Q=0,0.05
3368,URL_Q=0,0.05
3369,URL_Q=0,0.05
3370,URL_Q=0,0.05
3371,URL_Q=0,0.05
3372,URL_Q=0,0.05
3373,URL_Q=0,0.05
3374,URL_Q=0,0.05
3375,URL_Q=0,0.05
3376,URL_Q=0,0.05
3377,URL_Q=0,0.05
3378,URL_Q=0,0.05
3379,URL_Q=0,0.05
3380,URL_Q=0,0.05
3381,URL_Q=0,0.05
3382,URL_Q=0,0.05
3383,URL_Q=0,0.05
3384,URL_Q=0,0.05
3385,URL_Q=0,0.1
3386,URL_Q=0,0.0
3387,URL_Q=0,0.05
3388,URL_Q=0,0.05
3389,URL_Q=0,0.05
3390,URL_Q=0,0.05
3391,URL_Q=0,0.05
3392,URL_Q=0,0.05
3393,URL_Q=0,0.05
3394,URL_Q=0,0.0
3395,URL_Q=0,0.05
3396,URL_Q=0,0.05
3397,URL_Q=0,0.05
3398,URL_Q=0,0.05
3399,URL_Q=0,0.05
3400,URL_Q=0,0.05
3401,URL_Q=0,0.1
3402,URL_Q=0,0.05
3403,URL_Q=0,0.05
3404,URL_Q=0,0.05
3405,URL_Q=0,0.0
3406,URL_Q=0,0.05
3407,URL_Q=0,0.0
3408,URL_Q=0,0.05
3409,URL_Q=0,0.05
3410,URL_Q=0,0.0
3411,URL_Q=0,0.05
3412,URL_Q=0,0.05
3413,URL_Q=0,0.05
3414,URL_Q=0,0.0
3415,URL_Q=0,0.0
3416,URL_Q=0,0.05
3417,URL_Q=0,0.0
3418,URL_Q=0,0.05
3419,URL_Q=0,0.0
3420,URL_Q=0,0.05
3421,URL_Q=0,0.05
3422,URL_Q=0,0.05
3423,URL_Q=0,0.05
3424,URL_Q=0,0.05
3425,URL_Q=0,0.05
3426,URL_Q=0,0.05
3427,URL_Q=0,0.0
3428,URL_Q=0,0.05
3429,URL_Q=0,0.0
3430,URL_Q=0,0.05
3431,URL_Q=0,0.05
3432,URL_Q=0,0.05
3433,URL_Q=0,0.05
3434,URL_Q=0,0.05
3435,URL_Q=0,0.0
3436,URL_Q=0,0.05
3437,URL_Q=0,0.0
3438,URL_Q=0,0.0
3439,URL_Q=0,0.0
3440,URL_Q=0,0.0
3441,URL_Q=0,0.0
3442,URL_Q=0,0.05
3443,URL_Q=0,0.05
3444,URL_Q=0,0.0
3445,URL_Q=0,0.05
3446,URL_Q=0,0.05
3447,URL_Q=0,0.0
3448,URL_Q=0,0.05
3449,URL_Q=0,0.05
3450,URL_Q=0,0.05
3451,URL_Q=0,0.05
3452,URL_Q=0,0.0
3453,URL_Q=0,0.05
3454,URL_Q=0,0.05
3455,URL_Q=0,0.0
3456,URL_Q=0,0.05
3457,URL_Q=0,0.05
3458,URL_Q=0,0.05
3459,URL_Q=0,0.05
3460,URL_Q=0,0.0
3461,URL_Q=0,0.05
3462,URL_Q=0,0.05
3463,URL_Q=0,0.05
3464,URL_Q=0,0.05
3465,URL_Q=0,0.0
3466,URL_Q=0,0.0
3467,URL_Q=0,0.05
3468,URL_Q=0,0.0
3469,URL_Q=0,0.05
3470,URL_Q=0,0.0
3471,URL_Q=0,0.05
3472,URL_Q=0,0.05
3473,URL_Q=0,0.05
3474,URL_Q=0,0.05
3475,URL_Q=0,0.05
3476,URL_Q=0,0.05
3477,URL_Q=0,0.05
3478,URL_Q=0,0.05
3479,URL_Q=0,0.05
3480,URL_Q=0,0.05
3481,URL_Q=0,0.05
3482,URL_Q=0,0.0
3483,URL_Q=0,0.05
3484,URL_Q=0,0.05
3485,URL_Q=0,0.05
3486,URL_Q=0,0.05
3487,URL_Q=0,0.05
3488,URL_Q=0,0.05
3489,URL_Q=0,0.0
3490,URL_Q=0,0.05
3491,URL_Q=0,0.0
3492,URL_Q=0,0.0
3493,URL_Q=0,0.05
3494,URL_Q=0,0.05
3495,URL_Q=0,0.05
3496,URL_Q=0,0.0
3497,URL_Q=0,0.05
3498,URL_Q=0,0.0
3499,URL_Q=0,0.05
3500,URL_Q=0,0.05
3501,URL_Q=0,0.05
3502,URL_Q=0,0.05
3503,URL_Q=0,0.05
3504,URL_Q=0,0.05
3505,URL_Q=0,0.05
3506,URL_Q=0,0.05
3507,URL_Q=0,0.05
3508,URL_Q=0,0.05
3509,URL_Q=0,0.1
3510,URL_Q=0,0.05
3511,URL_Q=0,0.05
3512,URL_Q=0,0.05
3513,URL_Q=0,0.05
3514,URL_Q=0,0.05
3515,URL_Q=0,0.0
3516,URL_Q=0,0.05
3517,URL_Q=0,0.05
3518,URL_Q=0,0.05
3519,URL_Q=0,0.05
3520,URL_Q=0,0.0
3521,URL_Q=0,0.05
3522,URL_Q=0,0.05
3523,URL_Q=0,0.05
3524,URL_Q=0,0.05
3525,URL_Q=0,0.0
3526,URL_Q=0,0.05
3527,URL_Q=0,0.0
3528,URL_Q=0,0.05
3529,URL_Q=0,0.05
3530,URL_Q=0,0.05
3531,URL_Q=0,0.05
3532,URL_Q=0,0.05
3533,URL_Q=0,0.05
3534,URL_Q=0,0.05
3535,URL_Q=0,0.05
3536,URL_Q=0,0.05
3537,URL_Q=0,0.05
3538,URL_Q=0,0.05
3539,URL_Q=0,0.05
3540,URL_Q=0,0.05
3541,URL_Q=0,0.05
3542,URL_Q=0,0.05
3543,URL_Q=0,0.05
3544,URL_Q=0,0.05
3545,URL_Q=0,0.05
3546,URL_Q=0,0.0
3547,URL_Q=0,0.05
3548,URL_Q=0,0.05
3549,URL_Q=0,0.05
3550,URL_Q=0,0.05
3551,URL_Q=0,0.05
3552,URL_Q=0,0.05
3553,URL_Q=0,0.05
3554,URL_Q=0,0.05
3555,URL_Q=0,0.05
3556,URL_Q=0,0.05
3557,URL_Q=0,0.05
3558,URL_Q=0,0.05
3559,URL_Q=0,0.05
3560,URL_Q=0,0.0
3561,URL_Q=0,0.05
3562,URL_Q=0,0.05
3563,URL_Q=0,0.05
3564,URL_Q=0,0.0
3565,URL_Q=0,0.05
3566,URL_Q=0,0.05
3567,URL_Q=0,0.05
3568,URL_Q=0,0.05
3569,URL_Q=0,0.05
3570,URL_Q=0,0.0
3571,URL_Q=0,0.05
3572,URL_Q=0,0.05
3573,URL_Q=0,0.05
3574,URL_Q=0,0.05
3575,URL_Q=0,0.05
3576,URL_Q=0,0.05
3577,URL_Q=0,0.0
3578,URL_Q=0,0.05
3579,URL_Q=0,0.05
3580,URL_Q=0,0.0
3581,URL_Q=0,0.05
3582,URL_Q=0,0.05
3583,URL_Q=0,0.05
3584,URL_Q=0,0.05
3585,URL_Q=0,0.05
3586,URL_Q=0,0.05
3587,URL_Q=0,0.05
3588,URL_Q=0,0.05
3589,URL_Q=0,0.0
3590,URL_Q=0,0.0
3591,URL_Q=0,0.05
3592,URL_Q=0,0.05
3593,URL_Q=0,0.05
3594,URL_Q=0,0.05
3595,URL_Q=0,0.0
3596,URL_Q=0,0.05
3597,URL_Q=0,0.05
3598,URL_Q=0,0.05
3599,URL_Q=0,0.05
3600,URL_Q=0,0.05
3601,URL_Q=0,0.05
3602,URL_Q=0,0.05
3603,URL_Q=0,0.05
3604,URL_Q=0,0.05
3605,URL_Q=0,0.05
3606,URL_Q=0,0.05
3607,URL_Q=0,0.05
3608,URL_Q=0,0.05
3609,URL_Q=0,0.05
3610,URL_Q=0,0.05
3611,URL_Q=0,0.05
3612,URL_Q=0,0.05
3613,URL_Q=0,0.05
3614,URL_Q=0,0.05
